101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
101 96
101 96
101 96
101 96
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
67 63
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
105 96
105 96
105 96
105 96
71 63
71 63
