20 3
38 15
45 28
48 28
57 3
63 40
66 40
75 27
78 39
82 28
85 28
97 15
100 52
103 52
106 64
109 64
120 4
123 40
126 40
138 27
141 42
144 41
147 29
150 29
163 5
166 52
169 52
172 67
175 67
178 66
181 66
184 17
188 30
191 30
200 5
206 42
209 42
218 29
221 42
225 30
228 30
240 6
243 54
246 54
249 67
252 67
258 18
265 31
268 31
277 6
283 43
286 43
295 30
300 20
303 31
306 31
319 8
322 55
325 55
328 45
331 45
337 41
340 22
344 33
347 33
359 10
362 66
365 66
368 47
371 47
377 34
382 24
385 35
388 35
401 12
404 59
407 59
410 49
413 49
419 40
422 33
426 37
429 37
441 9
444 65
447 65
450 58
453 58
459 21
466 34
469 34
478 9
484 46
487 46
496 40
499 35
503 34
506 34
509 25
521 65
524 65
527 13
530 60
533 60
536 50
539 50
543 39
546 32
550 38
553 38
565 8
568 64
571 64
574 57
577 57
583 20
590 33
593 33
602 7
608 45
611 45
620 38
623 34
627 32
630 32
633 23
645 63
648 63
651 11
654 59
657 59
660 48
663 48
667 38
670 30
674 36
677 36
689 4
692 63
695 63
698 55
701 55
707 18
710 37
714 29
717 29
729 16
732 43
735 43
738 62
741 62
747 28
754 41
757 41
766 16
772 53
775 53
784 37
791 41
794 41
803 13
809 62
812 62
821 25
828 38
831 38
840 12
846 50
849 50
858 24
865 37
868 37
877 11
883 49
886 49
895 36
900 26
903 36
906 36
919 14
922 61
925 61
928 51
931 51
937 36
944 39
947 39
956 14
962 61
965 61
974 26
981 39
984 39
999 17
1002 51
1005 51
1017 35
1024 42
1027 42
1036 10
1042 60
1045 60
1054 29
1061 35
1064 35
1073 7
1079 54
1082 54
1091 21
1094 33
1098 32
1101 32
1114 22
1117 46
1120 46
1123 58
1126 58
1139 47
1142 47
1145 19
1163 32
1170 44
1173 44
1182 19
1188 57
1191 57
1200 31
1207 44
1210 44
1225 56
1228 56
1231 23
1251 48
1254 48
1260 31
1285 56
1288 56
1291 28
1316 53
1319 53
19 3
34 13
44 28
47 28
50 3
59 38
62 38
65 23
68 33
75 28
78 28
84 13
90 48
93 48
96 58
99 58
103 4
109 38
112 38
118 23
121 42
124 35
128 29
131 29
134 25
143 48
146 48
149 5
152 67
155 67
158 60
161 60
164 15
167 50
170 50
174 30
177 30
180 5
189 40
192 40
195 42
198 33
201 29
204 41
207 30
210 30
220 10
223 67
226 67
229 58
232 58
235 20
238 54
241 54
244 66
247 66
250 35
253 35
256 10
260 45
263 45
266 30
269 40
276 35
279 35
285 9
291 55
294 55
297 65
300 65
303 20
310 34
313 34
316 9
325 45
328 45
331 30
334 21
341 34
344 34
350 11
356 55
359 55
362 46
365 46
368 41
371 40
374 34
377 36
380 36
390 4
393 66
396 66
399 65
402 65
405 15
408 59
411 59
414 29
417 29
424 6
427 40
430 40
439 25
442 39
445 37
448 31
451 31
454 27
461 50
464 50
467 64
470 64
473 7
476 62
479 62
482 52
485 52
488 17
492 32
495 32
501 7
507 42
510 42
516 39
519 31
522 38
525 32
528 32
531 28
538 64
541 64
544 56
547 56
550 8
553 63
556 63
559 53
562 53
565 18
568 33
571 33
577 8
583 43
586 43
592 38
595 31
598 22
601 33
604 33
614 12
617 63
620 63
623 56
626 56
629 37
632 47
635 47
638 32
641 37
644 37
648 12
651 62
654 62
657 57
660 57
663 22
670 37
673 37
679 11
685 47
688 47
694 36
697 34
701 36
704 36
707 26
716 61
719 61
722 6
725 59
728 59
731 51
734 51
737 16
742 31
745 31
750 36
753 28
757 41
760 41
769 18
772 61
775 61
778 53
781 53
784 35
791 43
794 43
800 16
806 60
809 60
815 26
822 41
825 41
831 14
837 51
840 51
846 32
853 39
856 39
862 14
868 57
871 57
877 24
884 39
887 39
898 17
901 49
904 49
913 29
920 42
923 42
931 27
935 54
938 54
951 19
954 52
957 52
973 44
976 44
979 24
1001 49
1004 49
1007 19
1024 44
1027 44
1030 21
1052 46
1055 46
18 3
30 11
43 28
46 28
49 3
55 36
58 36
61 19
64 27
67 19
70 28
73 28
80 11
83 44
86 44
89 52
92 52
95 4
98 44
101 44
105 36
108 36
111 35
114 29
117 42
120 29
123 29
126 31
129 23
132 60
135 60
138 7
141 54
144 54
147 67
150 67
153 15
156 56
159 56
162 7
165 48
168 48
171 32
174 32
177 39
180 40
183 40
186 33
189 32
192 32
195 42
198 64
201 64
204 34
207 58
210 58
213 23
216 67
219 67
222 15
225 59
228 59
231 31
234 48
237 48
240 41
243 31
246 31
249 41
252 40
255 40
258 33
261 31
264 31
267 17
270 56
273 56
276 25
279 66
282 66
285 17
288 66
291 66
294 40
297 58
300 58
303 35
306 47
309 47
312 29
315 30
318 30
321 13
324 39
327 39
330 21
333 30
336 30
339 13
342 55
345 55
348 40
351 65
354 65
357 37
360 65
363 65
366 39
369 57
372 57
375 30
378 46
381 46
384 22
387 29
390 29
393 14
396 38
399 38
402 38
405 54
408 54
411 32
414 64
417 64
420 26
423 55
426 55
429 18
432 63
435 63
438 38
441 33
444 33
447 28
450 41
453 41
456 20
459 33
462 33
465 36
468 49
471 49
474 37
477 57
480 57
483 12
486 49
489 49
492 20
495 41
498 41
501 12
504 34
507 34
510 28
513 63
516 63
519 36
522 51
525 51
528 27
531 59
534 59
537 10
540 51
543 51
546 18
549 35
552 35
555 10
558 43
561 43
564 26
567 35
570 35
573 34
576 62
579 62
582 25
585 60
588 60
591 8
594 53
597 53
600 16
603 62
606 62
609 37
612 37
615 8
618 45
621 45
624 24
627 37
630 37
633 32
636 53
639 53
642 24
645 61
648 61
651 6
654 52
657 52
660 34
663 34
666 16
669 43
672 43
675 30
678 61
681 61
684 14
687 42
690 42
693 6
696 50
699 50
702 42
705 42
708 22
711 50
714 50
717 21
723 9
726 45
729 45
740 4
743 38
746 38
753 47
756 47
762 9
766 39
769 39
780 5
788 46
791 46
802 5
17 3
26 9
36 3
42 28
45 28
48 15
51 34
54 34
57 21
60 15
63 28
66 28
69 9
72 40
75 40
78 27
81 46
84 46
87 33
90 40
93 40
96 27
99 34
102 34
105 21
108 29
111 29
114 16
117 52
120 52
123 11
126 58
129 58
132 39
135 52
138 52
141 35
144 46
147 46
150 42
153 64
156 64
159 36
162 60
165 60
168 30
171 67
174 67
177 42
180 61
183 61
186 38
189 31
192 31
195 32
198 37
201 37
204 26
207 31
210 31
213 41
216 43
219 43
222 38
225 49
228 49
231 29
234 43
237 43
240 35
243 30
246 30
249 29
252 37
255 37
258 41
261 32
264 32
267 37
270 55
273 55
276 25
279 67
282 67
285 31
288 63
291 63
294 25
297 57
300 57
303 40
306 51
309 51
312 39
315 66
318 66
321 40
324 63
327 63
330 28
333 60
336 60
339 34
342 54
345 54
348 28
351 42
354 42
357 37
360 48
363 48
366 34
369 42
372 42
375 30
378 66
381 66
384 36
387 62
390 62
393 31
396 58
399 58
402 26
405 65
408 65
411 33
414 59
417 59
420 24
423 47
426 47
429 32
432 53
435 53
438 24
441 47
444 47
447 22
450 65
453 65
456 23
459 61
462 61
465 19
468 57
471 57
474 17
477 51
480 51
483 23
486 64
489 64
492 17
495 59
498 59
501 16
504 53
507 53
510 22
513 48
516 62
519 18
522 62
525 50
528 13
531 56
534 56
537 20
540 50
543 50
546 14
549 56
552 56
555 20
558 50
561 48
564 14
567 49
570 54
573 11
576 55
579 49
582 19
585 45
588 55
591 12
594 54
597 45
600 18
603 45
606 44
609 12
612 44
615 45
618 7
621 44
624 41
627 13
630 41
633 38
636 7
639 39
642 44
645 10
648 35
651 38
654 5
657 41
660 35
663 35
666 41
669 4
672 33
675 35
678 10
681 39
684 33
687 33
690 39
693 4
696 32
699 33
702 38
705 39
708 30
711 36
714 8
717 36
720 32
723 5
726 29
729 29
732 38
735 36
738 8
741 36
744 30
752 6
768 6
16 3
22 7
29 4
35 11
38 15
41 28
