45250,52072
19754,52097
17035,52118
32446,52110
25454,52069
12199,52116
12893,52084
28627,52129
12657,52116
23755,52090
37813,52068
14751,52132
22007,52070
42972,52102
32705,52125
10963,52114
38012,52068
13541,52120
28356,52103
6820,52079
21284,52016
17376,52058
22277,52059
30585,52009
17057,52044
64,52004
41181,52018
20220,52011
26292,52031
32333,52025
7772,51938
15217,51942
29622,51978
13197,51956
23835,51979
12126,51950
44262,51956
34607,51982
11351,51953
38735,51893
17058,51924
51399,51928
38732,51927
17066,51887
53,51879
18096,51932
23171,51804
43342,51806
27458,51843
20424,51847
21123,51851
9867,51760
35779,51785
38159,51751
20068,51801
11765,51743
37795,51769
5907,51755
17568,51746
25212,51757
20416,51713
36404,51749
30371,51670
10851,51677
38550,51651
13987,51687
40218,51653
10,51671
17807,51676
13923,51669
30282,51642
29542,51652
16843,51646
15006,51638
17772,51489
14140,51527
15104,51490
27034,51489
38688,51494
16919,51507
23887,51451
50308,51501
51,51503
38552,51470
17064,51392
27339,51421
17137,51388
47511,51405
23601,51370
19829,51418
17971,51384
42876,51392
14587,51394
28416,51409
36312,51406
12502,51410
32691,51301
19109,51348
39672,51296
41781,51333
41722,51269
50400,51266
8339,51291
8713,51322
38333,51287
41919,51287
18541,51316
12502,51306
47051,51303
28977,51254
40821,51238
13714,51234
25307,51240
24949,51221
31816,51201
27420,51212
48421,51245
46132,51258
12251,51132
12681,51125
36524,51180
28490,51094
43132,51080
40979,51070
13991,51087
24973,51080
40987,51092
13227,51088
17144,51112
7760,51114
20271,51114
41827,51067
17,51095
27327,51104
22973,51095
20182,51111
14266,51112
23761,51083
16012,50978
15971,51008
37069,51015
36078,51005
28583,50997
29573,51002
35753,51011
16575,50987
10092,51017
28986,51018
48005,51021
11423,51040
36740,51010
42827,50987
50112,51026
29148,50976
29228,50938
43017,50954
11267,50964
11689,50936
42346,50978
28728,50945
38219,50941
37233,50952
38114,50968
42924,50967
20016,50974
33691,50922
40949,50963
45227,50934
17937,50923
38588,50917
42864,50912
47361,50862
11893,50894
32883,50732
24312,50784
41852,50744
57,50782
32984,50755
23092,50794
34515,50795
13933,50795
11421,50730
49649,50665
61,50699
15734,50675
61,50652
29719,50664
23777,50646
8533,50676
30583,50671
14210,50625
28169,50654
24872,50639
21807,50636
19985,50555
44095,50567
11690,50603
25778,50609
16110,50571
19125,50572
11632,50602
26284,50525
34503,50504
10836,50513
8749,50535
15338,50497
43724,50493
22386,50541
33904,50462
9983,50376
18527,50362
28490,50361
38945,50405
23694,50402
29529,50362
19211,50406
13927,50358
48285,50389
18528,50363
20689,50399
14347,50363
35275,50369
9493,50409
36659,50386
18205,50306
39648,50295
31534,50293
39563,50344
15510,50343
14427,50318
14547,50251
49221,50257
22045,50250
17567,50258
8975,50304
44002,50304
25046,50288
37555,50309
43305,50306
35640,50259
729,50168
12149,50225
34665,50162
17045,50215
10731,50205
40591,50201
17572,50198
30173,50222
11,50170
7934,50174
11273,50214
11928,50127
29129,50111
11709,50096
38011,50085
48115,50071
26964,50061
38056,50086
12266,50040
25182,50057
45391,50053
43893,50032
4,50054
8101,50070
31534,50052
30432,50032
26986,50028
8594,50030
44358,50059
12799,50030
25446,50057
21180,50028
39458,50017
12044,50040
30414,49995
14770,49936
23818,49968
18209,49913
19146,49909
10816,49961
9470,49921
35861,49970
12218,49914
16093,49953
42886,49971
33397,49911
52,49912
35359,49866
37831,49840
20166,49845
25148,49859
31791,49807
20,49744
17069,49764
16200,49784
20219,49692
7023,49718
31827,49710
20182,49598
42824,49608
23072,49602
22758,49656
9358,49615
21777,49649
40773,49617
31682,49642
34464,49621
20709,49574
30492,49583
45383,49535
22939,49569
12377,49554
31237,49531
45,49566
61,49580
17160,49525
35535,49497
21421,49457
11507,49511
15281,49458
34358,49483
41839,49495
33405,49466
35044,49480
15575,49499
28978,49415
32980,49412
11490,49365
17588,49421
31742,49301
43032,49319
11297,49275
35757,49283
18549,49327
12912,49329
18993,49325
32471,49297
11481,49263
37844,49249
34566,49302
14312,49253
32521,49260
25280,49284
16779,49294
45013,49264
24867,49298
23108,49182
27314,49182
27017,49211
16586,49179
41004,49064
9764,49051
24848,49067
40598,49046
44821,49044
10963,49081
25648,49042
25923,49037
37483,49049
11338,49046
26433,49054
15367,49088
21132,49064
18057,49000
37577,49010
30623,48991
26153,49009
33717,49010
24949,48967
33589,48988
34654,48975
27446,48960
5538,48959
29378,48977
31,48932
37725,48933
9986,48940
20702,48982
15411,48956
19593,48977
12058,48982
22084,48875
31470,48865
22497,48866
35452,48877
12142,48869
25128,48881
15071,48828
12204,48816
46020,48791
16824,48753
43811,48711
0,48710
27022,48749
14776,48707
43898,48686
16525,48646
13108,48593
12679,48614
12551,48632
42206,48603
11983,48610
52,48635
44807,48651
17551,48626
10846,48646
46,48616
38742,48539
13317,48550
38077,48570
47029,48554
10307,48485
58,48475
25199,48460
14169,48491
38442,48521
12194,48500
9919,48503
11673,48499
18877,48487
41187,48458
29734,48399
19390,48411
39700,48396
12808,48354
11869,48364
28106,48402
18011,48321
36794,48275
18576,48318
46254,48288
20712,48318
49,48330
46292,48285
46564,48275
14387,48320
15793,48277
54,48280
13561,48287
44228,48204
12890,48251
14376,48220
25025,48206
12360,48261
12863,48244
15619,48243
18841,48268
16708,48237
21420,48252
14323,48224
27116,48265
12644,48264
40575,48205
14070,48177
31227,48223
15375,48169
12639,48178
42873,48218
23856,48198
48009,48195
44261,48166
31475,48056
40081,48037
35257,48040
25942,48003
10803,47994
26219,48028
40611,47992
28236,48012
13649,48013
21842,48051
34259,48036
15446,48020
40350,48037
10326,48009
34521,47993
20698,48019
21291,48014
45674,48007
23352,47983
43921,48002
15312,47960
24918,47986
25333,47974
11365,47907
25932,47915
14815,47905
33009,47888
13089,47932
37878,47902
44990,47937
41177,47886
42665,47919
36623,47943
15688,47909
22970,47887
36038,47871
15239,47853
13363,47853
34097,47777
35803,47780
14373,47805
39264,47808
42008,47749
12218,47767
11549,47804
43725,47777
31442,47809
25433,47783
13720,47775
37829,47701
31640,47685
17007,47704
10440,47718
39857,47616
40116,47655
11765,47637
15957,47585
29044,47628
12305,47587
18,47637
22501,47606
18243,47636
28133,47601
14496,47642
36,47518
37465,47554
34671,47512
31689,47498
40872,47462
22074,47462
22261,47469
13618,47484
7047,47451
25366,47432
14049,47477
10080,47473
28114,47474
14893,47480
24140,47457
30,47472
28142,47436
40901,47468
31262,47474
16348,47425
31695,47370
45203,47398
17092,47385
46043,47374
39642,47382
32731,47371
15648,47407
10269,47332
25084,47338
19676,47252
18897,47285
24148,47272
10417,47257
17800,47255
32219,47268
11846,47300
25143,47246
33989,47218
41839,47243
46158,47211
17050,47262
16566,47209
8682,47236
18611,47270
43935,47254
11852,47254
8373,47245
4,47231
13850,47232
44112,47251
11982,47255
35681,47148
47054,47175
46219,47170
62,47142
31855,47161
15593,47166
31836,47158
38543,47146
44137,47139
33998,47130
38600,47169
30488,47023
38443,47016
28957,47076
36561,47020
40775,47038
25889,47021
43412,47018
15618,47030
33865,47058
41548,47027
15178,47031
38788,47060
23710,47067
28776,47014
34362,47061
14663,47059
9901,47047
30303,47045
16864,47011
24617,47011
15788,47050
26396,47075
19314,46958
39370,46980
9914,46980
31564,46941
39863,46991
18085,46965
34570,46971
39852,46981
37910,46947
37769,46975
20931,46971
29006,47001
30190,46981
44965,46940
42752,46973
25014,46883
26671,46922
13423,46879
34,46893
1,46907
9231,46928
29246,46920
14577,46913
6592,46907
10521,46884
18930,46854
9198,46846
25885,46823
15414,46840
39593,46814
12722,46854
15724,46774
17686,46782
26232,46793
38041,46772
26466,46753
26331,46742
6607,46725
36503,46734
15344,46761
26116,46646
14257,46660
13335,46640
11813,46636
20921,46651
23962,46618
14565,46616
8498,46631
20170,46638
29337,46591
12987,46574
45128,46567
16956,46590
44928,46559
35373,46599
10745,46568
44307,46566
43225,46556
20830,46522
12613,46561
39792,46551
15834,46551
27486,46565
16653,46508
37322,46562
11497,46544
32677,46438
14727,46434
21112,46467
44256,46489
20291,46449
14246,46480
19848,46492
36440,46489
31331,46442
17657,46447
18506,46479
16779,46479
11423,46434
5962,46462
22739,46476
26350,46454
35396,46497
32364,46448
14813,46457
21273,46449
32633,46442
24113,46373
18673,46375
8155,46313
11560,46242
9120,46267
30415,46271
11324,46262
31346,46242
32962,46295
34080,46257
22262,46235
18439,46254
24176,46242
27897,46200
15569,46220
44852,46229
45049,46245
35895,46248
47,46239
27763,46246
27011,46228
17887,46255
32170,46181
42932,46136
11290,46176
26412,46131
43213,46146
40990,46152
13800,46135
20031,46171
34046,46176
27192,46093
22360,46102
14880,46058
26448,46060
22242,46046
12945,46015
15396,46036
29388,46036
22260,46003
8335,46042
39317,46034
11282,46026
11348,46064
27458,46053
29361,46029
38944,46039
15770,46017
38723,46065
42705,46014
22,46045
14969,46009
17559,46061
25029,46043
47,46050
13375,46049
9326,46024
14896,45980
36598,45938
41875,45926
43726,45946
39043,45944
32607,45977
41268,45963
35318,45974
44355,45952
35492,45938
13338,45935
39772,45894
26279,45941
28321,45902
16451,45935
43305,45893
10770,45903
36661,45794
23271,45855
33360,45842
14928,45847
9951,45858
17676,45829
18047,45794
27481,45756
37165,45754
44393,45763
17962,45736
15,45662
17,45716
33671,45686
27168,45686
11938,45677
15438,45678
40582,45711
37169,45668
7783,45603
35503,45609
30202,45569
18899,45601
35722,45585
18799,45579
41714,45560
31252,45599
14885,45608
39065,45565
24417,45597
25457,45589
35047,45587
21265,45583
32100,45591
26070,45619
21692,45503
28329,45523
39721,45526
11130,45486
15906,45528
10613,45502
10466,45487
11073,45484
22163,45513
11906,45505
13097,45488
3872,45513
6332,45447
23486,45433
39793,45425
45407,45456
31684,45447
25949,45432
23846,45424
17454,45428
17135,45416
21760,45381
12390,45386
15063,45408
16160,45301
30289,45300
17545,45237
16610,45267
42328,45230
7165,45231
28464,45246
35011,45267
21267,45201
39538,45202
33500,45171
35781,45197
13176,45157
29372,45178
11111,45164
14897,45184
31245,45172
15516,45133
18611,45153
12570,45179
33622,45150
30764,45185
41055,45147
29919,45089
15376,45058
20,45094
35581,45021
24,45025
35752,44983
21837,44979
36839,45002
24377,45029
44892,44974
30645,44975
43882,44968
19098,45009
17718,44979
13387,44971
14523,45014
37843,44985
21150,45006
13286,44988
43856,44966
22499,44967
27535,44916
23747,44920
36707,44937
22131,44908
36759,44947
13659,44968
10691,44862
30395,44880
26348,44873
8173,44880
21942,44900
24899,44874
15662,44902
33618,44828
20359,44841
36795,44846
27274,44852
14378,44837
35788,44773
32116,44734
13705,44727
41742,44754
17851,44761
36710,44757
40777,44686
49,44714
39690,44678
8722,44717
12149,44687
43211,44690
23090,44663
33378,44683
7156,44691
12722,44694
28546,44668
40229,44645
32124,44532
14756,44575
21325,44571
16116,44533
19685,44541
27171,44562
37979,44538
23908,44531
56,44517
8840,44533
15292,44571
11120,44544
10177,44578
33409,44550
32946,44535
13858,44480
18402,44529
33597,44478
21944,44479
9311,44539
15083,44497
33730,44531
37,44532
40726,44519
42261,44496
32711,44497
16705,44449
26384,44412
16830,44424
19883,44420
9904,44425
14241,44405
14332,44411
34799,44392
18731,44433
14235,44423
16936,44450
33906,44397
32935,44431
35713,44403
30194,44395
38758,44391
38088,44364
30392,44353
13224,44373
26225,44370
27082,44377
36134,44387
11032,44386
12579,44333
39624,44348
51,44312
12386,44313
36499,44335
17543,44347
16534,44311
10768,44307
17057,44350
35352,44249
13709,44242
17535,44278
21139,44185
36848,44209
17580,44191
26522,44166
27499,44164
11771,44203
32811,44220
29837,44133
35682,44101
18763,44008
31423,43981
52,43975
30619,43992
43492,43994
10974,44002
13939,43972
13,43963
35778,43910
33473,43919
27191,43892
40162,43916
43350,43890
9582,43924
14764,43909
33087,43910
25846,43944
38707,43884
20196,43915
13374,43898
21292,43926
12249,43904
36140,43895
22705,43904
15474,43931
24402,43848
16772,43847
25196,43899
13985,43864
31291,43883
13354,43873
32441,43864
37855,43875
14437,43907
34799,43900
12,43862
23888,43845
19619,43784
41209,43825
27363,43812
21483,43811
11355,43801
36149,43786
30749,43800
42202,43754
30252,43742
8606,43765
28673,43716
24123,43777
20832,43771
17914,43662
6515,43662
35804,43691
14934,43674
25431,43651
16580,43635
36370,43629
20952,43607
16834,43620
40813,43588
14381,43615
17660,43521
12580,43560
25653,43522
38567,43495
28524,43475
33520,43479
10298,43513
34860,43482
40655,43516
30517,43496
21533,43489
22170,43446
23763,43449
18064,43426
22320,43403
18182,43435
28601,43422
36515,43441
10431,43440
16502,43402
26310,43423
12712,43353
35963,43364
20559,43354
21104,43367
34103,43345
35741,43367
27211,43370
36738,43347
30828,43378
23421,43317
12137,43327
17062,43287
57,43288
19621,43298
11563,43242
11560,43235
17443,43212
13139,43219
37494,43203
30672,43235
25313,43256
21697,43225
35033,43252
28167,43226
32140,43145
26271,43181
9586,43144
30210,43018
18,43006
30188,43012
25776,43021
18556,43005
36622,43013
8626,42957
42736,42989
17951,42941
17815,42948
20149,42963
36866,42973
17351,42966
11078,42903
11023,42876
20565,42918
27136,42914
35807,42925
24,42894
15953,42912
11091,42880
28363,42921
27612,42917
22260,42893
42791,42876
11711,42870
29418,42880
8337,42902
11645,42827
27358,42843
40813,42853
16923,42869
14,42828
40171,42834
4,42866
18226,42831
32609,42849
15326,42822
13088,42866
10909,42868
11096,42850
16127,42841
42439,42831
31347,42808
16896,42810
8262,42796
19100,42779
11144,42808
17149,42803
20973,42749
14414,42780
12539,42720
16201,42682
25126,42742
38997,42738
20735,42685
26523,42623
25521,42620
36341,42639
15655,42671
16903,42658
21674,42670
24234,42584
31997,42640
34691,42587
36314,42589
27521,42599
10477,42598
37413,42584
28999,42616
11804,42640
12341,42607
19,42600
34404,42607
35280,42530
34462,42577
32154,42531
22770,42573
9675,42544
29245,42547
12995,42506
35083,42466
27621,42491
13704,42495
28596,42483
31597,42513
40168,42501
38028,42502
12147,42476
34926,42491
28368,42511
13610,42416
18681,42437
35118,42409
10890,42387
16573,42417
11162,42394
18368,42384
15565,42432
14757,42399
15652,42422
14752,42412
26264,42399
25835,42448
11303,42440
15738,42425
33134,42410
34421,42398
41294,42363
17560,42343
25371,42351
40186,42314
33965,42323
26463,42356
32775,42317
7,42342
16353,42344
9644,42316
33607,42364
31928,42370
39187,42350
41305,42329
31251,42358
32286,42367
14031,42292
33757,42298
28920,42302
20596,42262
16212,42196
38213,42238
16560,42180
37658,42192
39606,42192
29368,42210
21956,42216
10671,42234
33724,42192
2135,42115
9678,42092
13211,42071
16306,42110
13003,42130
33674,42101
8972,42090
29992,41926
52,41949
22381,41973
4875,41986
31344,41928
33532,41981
28393,41965
15770,41926
32740,41935
30602,41882
29584,41855
25108,41916
24229,41864
22725,41877
33415,41889
19688,41868
9906,41893
26216,41870
36857,41871
13057,41855
9782,41873
15271,41883
38466,41838
34773,41826
22715,41811
22091,41841
39726,41838
26615,41822
15143,41847
13729,41815
38492,41837
27941,41823
33759,41798
31246,41843
19618,41832
28672,41801
11450,41797
33,41802
10618,41774
34429,41731
11153,41767
15932,41785
18069,41744
9015,41743
20,41749
34074,41687
26362,41694
39676,41735
34609,41648
28976,41654
24121,41620
23493,41659
22791,41663
10302,41618
33651,41660
17567,41569
18624,41555
16263,41551
39465,41604
12047,41577
6119,41574
14960,41549
36110,41512
28760,41506
22704,41511
10632,41509
12,41509
13343,41509
17064,41516
40264,41510
41,41545
40,41544
22168,41438
38925,41461
15511,41456
35768,41457
34889,41450
16585,41475
13608,41460
33615,41452
15728,41382
12827,41376
37836,41391
16667,41426
18603,41438
16826,41400
41167,41428
16437,41416
33876,41377
23831,41394
40675,41395
37674,41404
63,41434
20591,41382
27771,41351
29346,41340
28783,41320
23902,41331
16418,41308
25214,41299
26161,41325
19068,41350
10,41337
36515,41354
12246,41326
39192,41311
32127,41313
15,41310
35118,41310
20245,41302
10647,41195
14444,41179
29354,41207
16767,41177
34620,41227
12161,41178
40703,41191
32097,41203
33909,41230
11575,41206
21,41203
41235,41188
38696,41188
31248,41233
13172,41190
16713,41114
35612,41138
30751,41160
35137,41125
14766,41075
14340,41046
30781,41070
38710,41046
13318,41090
28262,41099
32997,41102
29694,41071
10590,41003
21301,41014
14989,40957
34914,40928
13475,40954
33991,40953
30429,40957
40600,40931
17853,40774
40020,40797
39754,40774
37954,40813
10545,40814
8633,40772
38675,40777
22062,40784
6967,40769
28636,40801
25218,40785
29053,40778
15106,40772
7149,40804
22039,40722
18832,40673
10701,40675
38827,40708
22413,40680
22890,40734
29082,40719
37049,40617
23590,40648
16,40559
36449,40562
25447,40584
11019,40603
12127,40562
15217,40579
63,40547
37671,40472
12269,40508
16468,40530
14296,40514
38674,40534
12830,40524
21228,40508
15063,40444
14762,40450
11130,40418
12673,40456
15372,40409
17675,40427
23724,40432
3,40429
31906,40411
34441,40405
25737,40432
20329,40392
30708,40343
39756,40395
26363,40384
16,40350
14495,40375
14446,40397
25866,40367
39224,40404
22865,40365
27434,40342
16158,40380
14770,40369
21813,40330
39164,40288
13899,40319
11763,40290
16634,40324
37675,40285
28470,40313
28451,40334
36088,40306
25003,40332
11128,40294
37707,40288
12657,40326
30563,40304
22,40274
35848,40229
14896,40262
26334,40211
27409,40227
11542,40221
12486,40272
20948,40261
58,40213
12568,40229
12866,40211
28026,40224
12408,40190
32812,40168
12525,40149
13379,40198
32394,40171
36139,40152
18226,40114
25340,40127
11608,40116
20638,40141
10808,40035
23794,40036
17800,40098
22947,40049
30365,40045
14498,40072
13334,40071
6956,40080
27,40080
31592,40000
19173,39976
12781,40012
21995,39993
14542,40021
11997,40016
27141,39998
37545,39921
17669,39899
16336,39944
37735,39927
11693,39951
16585,39914
25008,39914
2955,39920
19700,39931
33570,39955
9870,39841
15675,39853
14334,39763
34341,39769
10966,39796
13182,39753
35060,39781
39766,39767
19570,39756
29041,39718
22290,39728
24784,39757
34671,39719
38682,39762
8,39731
64,39762
24935,39765
9554,39712
23711,39768
23851,39655
13646,39669
11042,39637
25241,39688
29280,39662
21283,39603
14780,39581
34802,39601
21943,39603
15540,39631
9126,39604
26281,39599
9021,39572
30505,39573
23270,39568
15962,39547
26179,39559
30157,39548
21373,39541
17111,39554
27322,39461
27557,39495
17416,39425
21707,39384
38550,39414
13287,39403
29291,39397
32752,39386
9556,39413
35751,39407
18092,39374
18567,39381
25225,39404
12496,39385
34277,39403
28172,39429
37955,39437
31692,39437
28759,39410
12882,39426
9584,39381
23743,39347
32538,39358
12655,39366
17184,39328
11622,39373
26,39353
11337,39330
20909,39320
15563,39336
20683,39367
9007,39353
23791,39272
17429,39248
36782,39274
27441,39243
32415,39288
11498,39284
24975,39267
12285,39280
8743,39250
11272,39241
32464,39287
12925,39230
8370,39177
30641,39191
14689,39187
13112,39194
37673,39177
10020,39186
22976,39199
13742,39118
38516,39110
37800,39028
29284,39010
38873,39072
13659,39046
27684,39053
35611,39070
6717,39018
11252,39053
19679,39067
19223,39042
22892,39051
21278,39021
29,39043
6,38986
28006,38929
27280,38929
57,38911
29445,38879
19096,38943
34721,38890
23715,38938
28430,38891
20715,38934
18876,38888
18474,38939
38524,38915
27246,38935
25841,38862
17835,38866
12157,38834
9110,38870
9433,38787
17208,38801
19954,38772
11886,38791
23979,38800
30509,38699
37160,38704
17082,38712
33960,38733
24518,38718
15202,38674
13963,38704
36111,38732
30229,38644
28511,38661
14790,38665
27111,38557
34722,38554
26323,38585
17891,38558
15191,38585
28194,38561
13460,38579
33596,38551
27482,38524
19568,38531
23212,38437
10552,38453
15630,38465
23200,38484
11908,38469
11218,38440
22999,38437
11947,38460
9577,38425
30035,38423
32507,38321
26973,38327
11150,38332
15812,38312
13736,38375
32449,38331
35708,38363
3,38333
26287,38366
13274,38366
9919,38371
16401,38371
29505,38292
36745,38291
14010,38275
15652,38243
33078,38257
28516,38275
35674,38264
21716,38272
19661,38246
16855,38271
32870,38254
27218,38293
25926,38254
25618,38297
18641,38260
10388,38297
18529,38225
27202,38229
26521,38144
26940,38132
14701,38163
10716,38091
18250,38096
34051,38093
16023,38091
29575,38014
32281,38002
31231,38041
34438,38046
12742,38044
18098,38000
9909,38028
34523,38019
1,38010
30087,38028
36722,38025
17552,38045
9857,38045
15708,37978
31889,37952
10397,37968
18038,37923
0,37897
35811,37880
15489,37894
15904,37923
21677,37868
11950,37854
29372,37845
10773,37842
20199,37808
10880,37800
11692,37803
29391,37842
13145,37817
33709,37742
11302,37698
36059,37707
22152,37674
9649,37639
12934,37680
13883,37665
15320,37687
21292,37666
29131,37656
14367,37665
32312,37689
14271,37598
19,37603
33737,37503
23361,37498
15880,37534
17407,37512
33666,37533
30360,37528
30655,37528
9395,37453
13877,37471
4628,37417
18262,37369
33649,37374
15635,37375
32368,37402
16859,37405
34528,37375
12357,37296
27330,37293
22251,37330
18041,37292
32578,37332
13334,37316
21399,37283
32503,37309
10022,37336
33401,37327
29281,37332
35623,37255
32856,37233
32537,37252
33150,37254
20,37253
10386,37223
33612,37237
17037,37274
11278,37258
17541,37266
15313,37216
33758,37242
3,37221
18619,37259
20837,37222
34887,37163
36457,37189
11916,37194
14592,37207
11379,37148
22962,37151
28708,37193
13053,37164
11779,37190
12147,37155
16242,37177
13880,37130
26310,37162
36699,37152
24391,37065
11185,37054
31,37072
26176,36985
24913,36999
16546,36979
30831,36985
16591,37009
35699,36984
29166,37034
34288,37030
29415,37006
28149,37006
17295,37013
15639,37027
18021,37029
20942,36985
18553,37010
27150,37013
27277,36995
18039,37021
12808,37000
21843,37001
23759,36959
46,36971
35952,36969
7106,36975
27526,36975
18890,36951
10873,36955
9493,36947
33880,36891
14799,36854
32103,36780
25,36791
26279,36817
13055,36797
14669,36830
16816,36757
18045,36729
28529,36728
16935,36677
32861,36706
18690,36658
26158,36706
31921,36671
9590,36650
16016,36664
24381,36657
36306,36557
14130,36558
14,36592
19712,36558
17604,36521
14932,36494
21718,36530
15668,36532
26952,36487
23708,36446
15445,36428
11886,36452
10185,36436
12424,36457
11875,36405
29425,36463
13651,36389
15546,36348
27560,36346
25875,36388
19842,36353
34009,36381
16499,36391
15586,36307
13787,36304
33313,36273
9982,36292
15289,36316
31772,36290
30706,36301
12877,36329
10612,36270
31686,36276
18555,36294
15487,36325
13294,36320
30,36277
33600,36276
34732,36302
22908,36280
17419,36259
14614,36277
17554,36303
11780,36302
17800,36243
28629,36250
12712,36291
15357,36280
